CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,STANDARD_CONCEPT,CONCEPT_CODE,TOTAL_ROWS,DISTINCT_PERSONS,FIRST_DATE,LAST_DATE
2721862.0,"Contact lens, hydrophilic, spherical, per lens",Device,HCPCS,HCPCS,S,V2520,256,189,2010-02-03,2013-02-27
2616648.0,"Oral device/appliance used to reduce upper airway collapsibility, adjustable or non-adjustable, custom fabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,E0486,252,237,2021-06-10,2026-01-27
2719747.0,"Foot, arch support, removable, premolded, longitudinal/ metatarsal, each",Device,HCPCS,HCPCS,S,L3060,251,245,2010-05-19,2023-04-18
2719787.0,"Plastazote sandal, each",Device,HCPCS,HCPCS,S,L3265,251,244,2011-01-14,2026-01-22
2615381.0,"Technetium tc-99m labeled red blood cells, diagnostic, per study dose, up to 30 millicuries",Device,HCPCS,HCPCS,S,A9560,250,215,2012-01-26,2024-11-07
2719494.0,"Lumbar orthosis, sagittal control, with rigid anterior and posterior panels, posterior extends from l-1 to below l-5 vertebra, produces intracavitary pressure to reduce load on the intervertebral discs, includes straps, closures, may include padding, s...",Device,HCPCS,HCPCS,S,L0627,247,245,2010-07-09,2025-04-24
2720143.0,"Addition, endoskeletal system, below knee, flexible protective outer surface covering system",Device,HCPCS,HCPCS,S,L5962,241,109,2010-03-30,2026-02-05
2615215.0,"Gradient compression stocking, below knee, 30-40 mmhg, used as a surgical dressing, each",Device,HCPCS,HCPCS,S,A6531,241,184,2010-01-07,2024-10-04
2616476.0,"Cane, includes canes of all materials, adjustable or fixed, with tip",Device,HCPCS,HCPCS,S,E0100,239,236,2010-03-18,2026-01-20
2719679.0,"Addition to lower extremity, lacer molded to patient model, for custom fabricated orthosis only",Device,HCPCS,HCPCS,S,L2330,235,221,2010-03-09,2026-02-10
2614958.0,"Tissue marker, implantable, any type, each",Device,HCPCS,HCPCS,S,A4648,227,227,2010-01-29,2026-02-03
2719848.0,"Elbow wrist hand orthosis, rigid, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3763,222,215,2010-01-25,2026-01-07
2720131.0,"Addition, endoskeletal system, above knee or hip disarticulation, knee extension assist",Device,HCPCS,HCPCS,S,L5850,214,188,2010-03-03,2026-01-26
2719792.0,"Lift, elevation, inside shoe, tapered, up to one-half inch",Device,HCPCS,HCPCS,S,L3332,213,201,2010-08-17,2025-06-16
2719813.0,"Orthopedic shoe addition, insole, rubber",Device,HCPCS,HCPCS,S,L3510,209,209,2023-01-10,2025-12-10
2720042.0,"Addition to lower extremity, below knee, flexible inner socket, external frame",Device,HCPCS,HCPCS,S,L5645,205,138,2011-10-20,2026-02-05
2616720.0,"Transfer device, any type, each",Device,HCPCS,HCPCS,S,E0705,204,196,2011-02-21,2026-01-27
2720092.0,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model",Device,HCPCS,HCPCS,S,L5701,203,131,2011-07-07,2026-02-16
2720080.0,"Addition to lower extremity prosthesis, below knee, suspension/sealing sleeve, with or without valve, any material, each",Device,HCPCS,HCPCS,S,L5685,202,103,2010-02-25,2026-02-05
2720161.0,"All lower extremity prosthesis, shank foot system with vertical loading pylon",Device,HCPCS,HCPCS,S,L5987,202,161,2010-07-07,2026-02-12
2719755.0,"Foot, plastic, silicone or equal, heel stabilizer, prefabricated, off-the-shelf, each",Device,HCPCS,HCPCS,S,L3170,201,196,2010-09-10,2025-12-09
2720095.0,"Custom shaped protective cover, below knee",Device,HCPCS,HCPCS,S,L5704,200,113,2010-03-30,2026-02-05
2719625.0,"Ankle foot orthosis, double upright free plantar dorsiflexion, solid stirrup, calf band/cuff (double bar 'bk' orthosis), custom fabricated",Device,HCPCS,HCPCS,S,L1990,200,185,2010-05-20,2025-12-18
2719666.0,"Addition to lower extremity, dorsiflexion and plantar flexion assist/resist, each joint",Device,HCPCS,HCPCS,S,L2220,199,186,2011-05-05,2026-02-17
2719488.0,"Sacroiliac orthosis, flexible, provides pelvic-sacral support, reduces motion about the sacroiliac joint, includes straps, closures, may include pendulous abdomen design, prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L0621,199,194,2010-04-09,2024-03-18
37312070.0,Stereotactic radiosurgical gamma radiation system,Device,SNOMED,Physical Object,S,788733008,195,170,1990-10-28,2017-10-18
2615440.0,"Gastrostomy/jejunostomy tube, standard, any material, any type, each",Device,HCPCS,HCPCS,S,B4087,192,87,2010-08-05,2026-01-27
2720381.0,"Breast prosthesis, mastectomy sleeve",Device,HCPCS,HCPCS,S,L8010,191,184,2010-08-26,2026-01-06
2614924.0,"Peak expiratory flow rate meter, hand held",Device,HCPCS,HCPCS,S,A4614,184,182,2014-01-08,2026-01-12
2720127.0,"Addition, endoskeletal, knee-shin system, stance flexion feature, adjustable",Device,HCPCS,HCPCS,S,L5845,174,146,2010-03-22,2026-02-16
2720382.0,"External breast prosthesis garment, with mastectomy form, post mastectomy",Device,HCPCS,HCPCS,S,L8015,172,166,2010-03-02,2015-02-12
2614904.0,"Pessary, reusable, rubber, any type",Device,HCPCS,HCPCS,S,A4561,167,146,2010-02-01,2026-01-12
2719935.0,"Upper extremity fracture orthosis, radius/ulnar, prefabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3982,164,160,2010-08-02,2025-12-12
2615163.0,"Gauze, non-impregnated, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6402,163,122,2010-03-24,2024-05-01
801001.0,"Copper cu-64, dotatate, diagnostic, 1 millicurie",Device,HCPCS,HCPCS,S,A9592,162,157,2024-12-20,2026-02-11
2615110.0,"Foam dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6210,160,148,2009-12-18,2025-05-02
4107114.0,Ventriculoperitoneal shunt,Device,SNOMED,Physical Object,S,257354000,157,150,1971-09-13,2025-09-26
2615218.0,"Gradient compression stocking, thigh length, 30-40 mmhg, each",Device,HCPCS,HCPCS,S,A6534,156,135,2010-04-20,2025-11-21
2615122.0,"Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6222,155,122,2009-12-09,2024-04-23
2615191.0,"Light compression bandage, elastic, knitted/woven, width less than three inches, per yard",Device,HCPCS,HCPCS,S,A6448,147,135,2011-05-12,2022-06-22
2720117.0,"Addition, endoskeletal knee-shin system, single axis, friction swing and stance phase control (safety knee)",Device,HCPCS,HCPCS,S,L5812,146,133,2010-03-03,2026-01-26
2615188.0,"Conforming bandage, non-elastic, knitted/woven, sterile, width less than three inches, per yard",Device,HCPCS,HCPCS,S,A6445,146,105,2009-12-04,2021-11-23
2719847.0,"Elbow orthosis, rigid, without joints, includes soft interface material, prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L3762,144,141,2011-03-25,2026-01-08
2719633.0,"Knee ankle foot orthosis, full plastic, double upright, with or without free motion knee, with or without free motion ankle, custom fabricated",Device,HCPCS,HCPCS,S,L2036,144,130,2010-06-11,2026-01-27
2720150.0,"All lower extremity prostheses, foot, single axis ankle/foot",Device,HCPCS,HCPCS,S,L5974,143,124,2010-03-03,2025-12-17
2615221.0,"Gradient compression stocking, full length/chap style, 30-40 mmhg, each",Device,HCPCS,HCPCS,S,A6537,142,130,2010-01-14,2016-03-10
2719595.0,"Knee orthosis, single upright, thigh and calf, with adjustable flexion and extension joint (unicentric or polycentric), medial-lateral and rotation control, with or without varus/valgus adjustment, prefabricated item that has been trimmed, bent, molded...",Device,HCPCS,HCPCS,S,L1843,142,138,2014-03-06,2025-10-17
1552925.0,"Gradient compression arm sleeve, each",Device,HCPCS,HCPCS,S,A6578,139,112,2024-01-23,2026-02-11
2720044.0,"Addition to lower extremity, below knee suction socket",Device,HCPCS,HCPCS,S,L5647,136,91,2011-08-12,2026-01-29
2720002.0,"Immediate post surgical or early fitting, application of non-weight bearing rigid dressing, above knee",Device,HCPCS,HCPCS,S,L5460,135,129,2011-05-13,2020-12-11
2721966.0,Battery for use in hearing device,Device,HCPCS,HCPCS,S,V5266,131,90,2010-11-16,2025-12-16
2720158.0,"All endoskeletal lower extremity prosthesis, axial rotation unit, with or without adjustability",Device,HCPCS,HCPCS,S,L5984,130,118,2012-05-08,2026-02-12
2615223.0,"Gradient compression stocking, waist length, 18-30 mmhg, each",Device,HCPCS,HCPCS,S,A6539,128,110,2010-07-26,2025-09-25
2720124.0,"Addition, endoskeletal knee-shin system, single axis, fluid swing and stance phase control",Device,HCPCS,HCPCS,S,L5828,127,101,2011-05-09,2026-02-16
2615151.0,"Specialty absorptive dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6255,124,93,2010-09-07,2015-03-13
45767945.0,Coronary artery stent,Device,SNOMED,Physical Object,S,705643001,122,108,1993-07-23,2025-03-14
2719970.0,"Foot drop splint, recumbent positioning device, prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L4398,122,119,2010-01-13,2022-02-24
4093739.0,Neurostimulator,Device,SNOMED,Physical Object,S,25937001,122,101,1999-11-01,2026-01-21
2719429.0,"Cervical, multiple post collar, occipital/mandibular supports, adjustable cervical bars, and thoracic extension",Device,HCPCS,HCPCS,S,L0200,120,118,2010-06-06,2025-10-15
2721974.0,"Assistive listening device, not otherwise specified",Device,HCPCS,HCPCS,S,V5274,119,101,2011-11-09,2026-02-06
2719738.0,"Foot, insert, removable, molded to patient model, spenco, each",Device,HCPCS,HCPCS,S,L3001,119,118,2011-02-02,2023-11-10
1552582.0,"Gradient compression glove, each",Device,HCPCS,HCPCS,S,A6581,113,92,2024-01-23,2026-02-11
2719623.0,"Ankle foot orthosis, plastic or other material with ankle joint, prefabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L1971,113,113,2009-12-29,2026-01-13
2719664.0,"Addition to lower extremity, limited ankle motion, each joint",Device,HCPCS,HCPCS,S,L2200,112,107,2011-12-16,2026-01-27
2719799.0,Outflare wedge,Device,HCPCS,HCPCS,S,L3390,111,86,2010-11-22,2025-12-18
36684352.0,Gastric sleeve,Device,SNOMED,Physical Object,S,782550004,110,110,2011-05-01,2025-10-24
2615148.0,"Specialty absorptive dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6252,109,90,2010-07-15,2018-07-30
2720155.0,"All lower extremity prostheses, flex foot system",Device,HCPCS,HCPCS,S,L5980,108,97,2010-02-04,2021-02-26
2615290.0,"Tracheostoma stent/stud/button, each",Device,HCPCS,HCPCS,S,A7524,107,69,2014-05-07,2026-02-03
801002.0,"Fluoroestradiol f 18, diagnostic, 1 millicurie",Device,HCPCS,HCPCS,S,A9591,107,79,2022-12-16,2026-02-12
2719620.0,"Ankle foot orthosis, spiral, (institute of rehabilitative medicine type), plastic or other material, prefabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L1951,105,102,2019-03-08,2026-02-04
2719463.0,"Tlso, triplanar control, hyperextension, rigid anterior and lateral frame extends from symphysis pubis to sternal notch with two anterior components (one pubic and one sternal), posterior and lateral pads with straps and closures, limits spinal flexion...",Device,HCPCS,HCPCS,S,L0472,104,102,2010-02-05,2026-02-16
2719611.0,"Ankle foot orthosis, multiligamentous ankle support, prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L1906,103,100,2009-12-23,2023-04-18
2616991.0,Jaw motion rehabilitation system,Device,HCPCS,HCPCS,S,E1700,102,101,2011-07-11,2025-10-15
2720433.0,Tracheostomy speaking valve,Device,HCPCS,HCPCS,S,L8501,98,82,2011-04-22,2026-02-12
2616487.0,"Walker, folding (pickup), adjustable or fixed height",Device,HCPCS,HCPCS,S,E0135,98,98,2009-12-23,2025-10-07
2720052.0,"Addition to lower extremity, socket insert, below knee (kemblo, pelite, aliplast, plastazote or equal)",Device,HCPCS,HCPCS,S,L5655,97,90,2012-03-06,2025-12-10
2720151.0,"All lower extremity prosthesis, combination single axis ankle and flexible keel foot",Device,HCPCS,HCPCS,S,L5975,96,90,2010-11-04,2025-10-08
2720130.0,"Addition to endoskeletal knee-shin system, fluid stance extension, dampening feature, with or without adjustability",Device,HCPCS,HCPCS,S,L5848,96,80,2011-05-09,2026-02-16
2719672.0,"Addition to lower extremity, long tongue stirrup",Device,HCPCS,HCPCS,S,L2265,96,88,2011-09-19,2025-12-18
44786595.0,"Walking boot, non-pneumatic, with or without joints, with or without interface material, prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L4387,95,95,2016-01-19,2026-01-30
2719887.0,"Hand orthosis, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3919,92,91,2009-09-14,2025-09-18
2719741.0,"Foot, insert, removable, molded to patient model, longitudinal arch support, each",Device,HCPCS,HCPCS,S,L3010,92,85,2010-02-11,2026-02-13
2720133.0,"Addition to lower extremity prosthesis, endoskeletal knee-shin system, microprocessor control feature, swing and stance phase, includes electronic sensor(s), any type",Device,HCPCS,HCPCS,S,L5856,90,74,2011-05-09,2026-02-16
2720049.0,"Addition to lower extremity, suction suspension, above knee or knee disarticulation socket",Device,HCPCS,HCPCS,S,L5652,88,53,2010-12-16,2026-02-12
2720138.0,"Addition, endoskeletal system, above knee, knee disarticulation or hip disarticulation, manual lock",Device,HCPCS,HCPCS,S,L5925,88,84,2012-04-11,2026-02-12
2719673.0,"Addition to lower extremity, varus/valgus correction ('t') strap, padded/lined or malleolus pad",Device,HCPCS,HCPCS,S,L2270,87,86,2010-11-17,2026-02-13
2615200.0,"Tubular dressing with or without elastic, any width, per linear yard",Device,HCPCS,HCPCS,S,A6457,87,80,2013-08-14,2025-11-13
2719675.0,"Addition to lower extremity, molded inner boot",Device,HCPCS,HCPCS,S,L2280,86,83,2015-08-17,2026-02-13
40658630.0,"Injection, gadofosveset trisodium, 1 ml",Device,HCPCS,HCPCS,S,A9583,85,81,2012-04-03,2017-04-25
2719889.0,"Hand finger orthosis, includes one or more nontorsion joints, elastic bands, turnbuckles, may include soft interface, straps, custom fabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3921,85,83,2012-10-04,2026-01-06
4038538.0,Breast implant,Device,SNOMED,Physical Object,S,2282003,85,80,1973-07-17,2025-02-11
2719728.0,"Addition to lower extremity orthosis, knee control, full kneecap",Device,HCPCS,HCPCS,S,L2795,84,80,2010-01-15,2025-08-20
2720426.0,"Prosthetic shrinker, upper limb, each",Device,HCPCS,HCPCS,S,L8465,83,59,2011-07-08,2025-12-18
2719897.0,"Hand finger orthosis, includes one or more nontorsion joint(s), turnbuckles, elastic bands/springs, may include soft interface material, straps, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specifi...",Device,HCPCS,HCPCS,S,L3929,82,81,2010-03-23,2024-03-28
2720144.0,"Addition, endoskeletal system, above knee, flexible protective outer surface covering system",Device,HCPCS,HCPCS,S,L5964,81,37,2010-03-22,2026-02-16
2720232.0,"Upper extremity addition, heavy duty control cable",Device,HCPCS,HCPCS,S,L6660,81,51,2011-07-08,2025-09-24
2719745.0,"Foot, arch support, removable, premolded, longitudinal, each",Device,HCPCS,HCPCS,S,L3040,77,77,2012-01-04,2023-02-01
2719681.0,"Addition to lower extremity, pre-tibial shell, molded to patient model",Device,HCPCS,HCPCS,S,L2340,77,72,2010-02-11,2025-09-23
2720096.0,"Custom shaped protective cover, above knee",Device,HCPCS,HCPCS,S,L5705,76,46,2010-03-22,2026-02-16
2719769.0,"Orthopedic footwear, ladies shoe, depth inlay, each",Device,HCPCS,HCPCS,S,L3216,73,61,2010-03-08,2025-03-13
2720154.0,"All lower extremity prosthesis, multi-axial ankle, dynamic response foot, one piece system",Device,HCPCS,HCPCS,S,L5979,73,64,2010-08-25,2025-07-22
4280677.0,Stent,Device,SNOMED,Physical Object,S,65818007,73,67,1997-02-05,2023-08-01
2719692.0,"Addition to knee joint, drop lock, each",Device,HCPCS,HCPCS,S,L2405,73,71,2010-05-06,2026-01-27
2720859.0,"Injection, octafluoropropane microspheres, per ml",Device,HCPCS,HCPCS,S,Q9956,72,72,2012-09-12,2026-01-21
2719773.0,"Orthopedic footwear, mens shoe, depth inlay, each",Device,HCPCS,HCPCS,S,L3221,72,53,2010-01-12,2026-02-11
2720313.0,"Addition to upper extremity prosthesis, glove for terminal device, any material, prefabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L6890,71,46,2011-05-03,2025-09-03
2719500.0,"Lumbar-sacral orthosis, sagittal-coronal control, with rigid posterior frame/panel(s), posterior extends from sacrococcygeal junction to t-9 vertebra, lateral strength provided by rigid lateral frame/panels, produces intracavitary pressure to reduce lo...",Device,HCPCS,HCPCS,S,L0633,68,68,2010-03-15,2019-10-02
2616955.0,"Durable medical equipment, miscellaneous",Device,HCPCS,HCPCS,S,E1399,68,65,2010-08-26,2021-01-19
2615288.0,"Tracheostomy/laryngectomy tube, stainless steel or equal (sterilizable and reusable), each",Device,HCPCS,HCPCS,S,A7522,67,53,2015-07-08,2025-12-10
2719598.0,"Knee orthosis, double upright, thigh and calf, with adjustable flexion and extension joint (unicentric or polycentric), medial-lateral and rotation control, with or without varus/valgus adjustment, custom fabricated",Device,HCPCS,HCPCS,S,L1846,66,61,2009-12-31,2026-02-12
40664519.0,"Ankle foot orthosis, walking boot type, varus/valgus correction, rocker bottom, anterior tibial shell, soft interface, custom arch support, plastic or other material, includes straps and closures, custom fabricated",Device,HCPCS,HCPCS,S,L4631,65,61,2014-09-10,2025-11-21
1552589.0,"Gradient pressure wrap with adjustable straps, arm, each",Device,HCPCS,HCPCS,S,A6588,64,50,2024-08-01,2026-02-13
2720233.0,"Upper extremity addition, teflon, or equal, cable lining",Device,HCPCS,HCPCS,S,L6665,64,45,2011-07-08,2025-09-24
2719732.0,"Addition to lower extremity orthosis, soft interface for molded plastic, above knee section",Device,HCPCS,HCPCS,S,L2830,63,59,2010-05-06,2025-11-19
2720121.0,"Addition, endoskeletal knee-shin system, single axis, pneumatic swing, friction stance phase control",Device,HCPCS,HCPCS,S,L5822,63,63,2010-03-22,2025-08-22
2719903.0,"Finger orthosis, nontorsion joint, may include soft interface, custom fabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3935,63,61,2010-12-29,2024-10-16
2719515.0,"Addition to halo procedure, replacement liner/interface material",Device,HCPCS,HCPCS,S,L0861,60,59,2009-11-18,2026-02-03
2720082.0,"Addition to lower extremity, below knee, waist belt, webbing",Device,HCPCS,HCPCS,S,L5688,59,58,2010-03-31,2025-12-05
2719694.0,"Addition to knee joint, disc or dial lock for adjustable knee flexion, each joint",Device,HCPCS,HCPCS,S,L2425,59,54,2010-10-05,2025-04-11
2719726.0,"Addition to lower extremity orthosis, non-corrosive finish, per bar",Device,HCPCS,HCPCS,S,L2780,58,53,2013-01-10,2025-12-18
2719899.0,"Wrist hand finger orthosis, includes one or more nontorsion joint(s), turnbuckles, elastic bands/springs, may include soft interface material, straps, prefabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3931,56,56,2010-01-29,2024-03-26
1781311.0,"Transfusion of Convalescent Plasma (Nonautologous) into Peripheral Vein, Percutaneous Approach, New Technology Group 5",Device,ICD10PCS,ICD10PCS,S,XW13325,56,56,2020-05-15,2022-09-01
2721863.0,"Contact lens, hydrophilic, toric, or prism ballast, per lens",Device,HCPCS,HCPCS,S,V2521,56,42,2010-03-17,2013-02-21
2719743.0,"Foot, insert, removable, formed to patient foot, each",Device,HCPCS,HCPCS,S,L3030,54,54,2010-04-02,2026-01-20
2720236.0,"Upper extremity addition, harness, (e.g., figure of eight type), single cable design",Device,HCPCS,HCPCS,S,L6675,54,34,2011-07-08,2025-09-24
2615139.0,"Hydrogel dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6242,52,51,2009-12-08,2012-10-11
2719423.0,"Cervical, semi-rigid, wire frame occipital/mandibular support, prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L0160,50,49,2011-12-21,2025-11-25
937588.0,"Elbow orthosis (eo), with adjustable position locking joint(s), prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L3761,50,46,2018-05-25,2026-01-05
2615172.0,"Adhesive bandage, first-aid type, any size, each",Device,HCPCS,HCPCS,S,A6413,49,49,2011-09-20,2026-02-09
2615123.0,"Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size more than 16 sq. in., but less than or equal to 48 sq. in., without adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6223,48,39,2012-02-03,2024-11-06
2719498.0,"Lumbar-sacral orthosis, sagittal control, with rigid anterior and posterior panels, posterior extends from sacrococcygeal junction to t-9 vertebra, produces intracavitary pressure to reduce load on the intervertebral discs, includes straps, closures, m...",Device,HCPCS,HCPCS,S,L0631,48,48,2011-04-15,2024-06-26
2719915.0,"Shoulder elbow wrist hand orthosis, abduction positioning, airplane design, prefabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3960,45,45,2011-03-07,2025-11-24
2720857.0,"Oral magnetic resonance contrast agent, per 100 ml",Device,HCPCS,HCPCS,S,Q9954,44,43,2009-12-23,2012-05-11
2719722.0,"Addition to lower extremity orthosis, high strength, lightweight material, all hybrid lamination/prepreg composite, per segment, for custom fabricated orthosis only",Device,HCPCS,HCPCS,S,L2755,44,42,2013-01-10,2026-02-13
2615229.0,"Gradient compression wrap, non-elastic, below knee, 30-50 mmhg, used as a surgical dressing, each",Device,HCPCS,HCPCS,S,A6545,44,40,2016-02-12,2025-06-09
2615224.0,"Gradient compression stocking, waist length, 30-40 mmhg, each",Device,HCPCS,HCPCS,S,A6540,43,27,2016-03-01,2025-08-07
2719668.0,"Addition to lower extremity orthosis, rocker bottom for total contact ankle foot orthosis, for custom fabricated orthosis only",Device,HCPCS,HCPCS,S,L2232,43,41,2010-02-11,2025-09-23
1552572.0,"Gradient compression garment, neck/head, each",Device,HCPCS,HCPCS,S,A6566,42,41,2024-12-10,2026-02-12
2720423.0,"Prosthetic sock, multiple ply, upper limb, each",Device,HCPCS,HCPCS,S,L8435,42,33,2011-07-08,2025-09-24
2720209.0,"Upper extremity addition, additional disconnect insert for locking wrist unit, each",Device,HCPCS,HCPCS,S,L6616,42,37,2011-07-08,2025-09-22
2720366.0,"Upper extremity prosthesis, not otherwise specified",Device,HCPCS,HCPCS,S,L7499,42,23,2012-06-29,2026-01-05
953251.0,"Hearing aid, contralateral routing system, binaural, bte/bte",Device,HCPCS,HCPCS,S,V5221,42,42,2019-07-15,2026-02-05
40658517.0,"Injection, non-radioactive, non-contrast, visualization adjunct (e.g., methylene blue, isosulfan blue), 1 mg",Device,HCPCS,HCPCS,S,Q9968,42,35,2010-07-23,2024-06-07
2721858.0,"Contact lens, gas permeable, spherical, per lens",Device,HCPCS,HCPCS,S,V2510,41,32,2010-01-07,2013-02-14
2720259.0,"Terminal device, hook, mechanical, voluntary opening, any material, any size, lined or unlined",Device,HCPCS,HCPCS,S,L6706,41,38,2011-07-08,2025-09-24
2720234.0,"Upper extremity addition, hook to hand, cable adapter",Device,HCPCS,HCPCS,S,L6670,40,36,2011-07-08,2025-09-22
2719695.0,"Addition to knee joint, ratchet lock for active and progressive knee extension, each joint",Device,HCPCS,HCPCS,S,L2430,39,38,2010-12-09,2025-11-10
2720369.0,"Repair prosthetic device, labor component, per 15 minutes",Device,HCPCS,HCPCS,S,L7520,39,24,2010-11-04,2024-04-17
4161814.0,Peripherally inserted central catheter,Device,SNOMED,Physical Object,S,398176008,39,39,1995-03-27,2025-02-02
2720261.0,"Terminal device, hand, mechanical, voluntary opening, any material, any size",Device,HCPCS,HCPCS,S,L6708,38,34,2011-07-08,2025-09-22
2720429.0,"Prosthetic sock, single ply, fitting, upper limb, each",Device,HCPCS,HCPCS,S,L8485,38,33,2011-07-08,2025-09-24
2720243.0,"Upper extremity addition, frame type socket, below elbow or wrist disarticulation",Device,HCPCS,HCPCS,S,L6687,38,25,2011-07-08,2025-09-24
2719618.0,"Ankle foot orthosis, plastic, rigid anterior tibial section (floor reaction), custom fabricated",Device,HCPCS,HCPCS,S,L1945,37,30,2010-01-15,2025-10-29
2720363.0,"Addition to upper extremity prosthesis, below elbow/wrist disarticulation, acrylic material",Device,HCPCS,HCPCS,S,L7403,37,25,2011-07-08,2025-09-24
2720360.0,"Addition to upper extremity prosthesis, below elbow/wrist disarticulation, ultralight material (titanium, carbon fiber or equal)",Device,HCPCS,HCPCS,S,L7400,36,24,2011-07-08,2025-09-24
2720239.0,"Upper extremity addition, test socket, wrist disarticulation or below elbow",Device,HCPCS,HCPCS,S,L6680,36,24,2011-07-08,2025-09-24
2616491.0,"Walker, folding, wheeled, adjustable or fixed height",Device,HCPCS,HCPCS,S,E0143,36,36,2023-03-08,2025-10-29
2719693.0,"Addition to knee lock with integrated release mechanism (bail, cable, or equal), any material, each joint",Device,HCPCS,HCPCS,S,L2415,36,33,2011-12-28,2026-01-27
4131681.0,Drug eluting stent,Device,SNOMED,Pharma/Biol Product,S,411191007,36,32,2004-10-05,2022-05-13
2615072.0,"For diabetics only, fitting (including follow-up), custom preparation and supply of shoe molded from cast(s) of patient's foot (custom molded shoe), per shoe",Device,HCPCS,HCPCS,S,A5501,36,34,2010-08-31,2025-01-30
4265605.0,Dialysis catheter,Device,SNOMED,Physical Object,S,397849009,34,34,1989-03-05,2024-04-08
1552551.0,"Gradient compression garment, arm, padded, for nighttime use, each",Device,HCPCS,HCPCS,S,A6522,34,34,2024-01-23,2026-02-09
4185151.0,Carotid artery stent,Device,SNOMED,Physical Object,S,413766009,34,32,1993-07-31,2023-08-22
4313572.0,Electrocardiographic monitor and recorder,Device,SNOMED,Physical Object,S,86184003,34,33,1993-10-01,2013-08-01
2720364.0,"Addition to upper extremity prosthesis, above elbow disarticulation, acrylic material",Device,HCPCS,HCPCS,S,L7404,34,22,2011-07-13,2025-09-22
2720240.0,"Upper extremity addition, test socket, elbow disarticulation or above elbow",Device,HCPCS,HCPCS,S,L6682,34,20,2011-07-13,2025-09-22
2720208.0,"Upper extremity addition, disconnect locking wrist unit",Device,HCPCS,HCPCS,S,L6615,34,30,2011-08-19,2025-09-22
2614865.0,"Surgical dressing holder, non-reusable, each",Device,HCPCS,HCPCS,S,A4461,34,30,2011-09-30,2019-08-28
2615109.0,"Foam dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",Device,HCPCS,HCPCS,S,A6209,33,33,2010-08-02,2026-01-27
2719691.0,"Addition to lower extremity orthosis, suspension sleeve",Device,HCPCS,HCPCS,S,L2397,33,33,2023-04-12,2025-08-20
2720361.0,"Addition to upper extremity prosthesis, above elbow disarticulation, ultralight material (titanium, carbon fiber or equal)",Device,HCPCS,HCPCS,S,L7401,33,21,2011-07-13,2025-09-22
2720442.0,"Gelatin capsule, application device for use with tracheoesophageal voice prosthesis, each",Device,HCPCS,HCPCS,S,L8515,33,28,2015-03-12,2024-04-18
2719997.0,"Immediate post surgical or early fitting, application of initial rigid dressing, including fitting, alignment, suspension, and one cast change, below knee",Device,HCPCS,HCPCS,S,L5400,33,33,2010-01-06,2024-12-03
2720244.0,"Upper extremity addition, frame type socket, above elbow or elbow disarticulation",Device,HCPCS,HCPCS,S,L6688,32,19,2011-07-13,2025-09-22
40490845.0,Vagal nerve stimulator,Device,SNOMED,Physical Object,S,447033006,32,32,1999-02-17,2023-05-31
